"","participant_number","version","family_languages.1","english_first_language","eng_first_language_and_other","eng_not_first_language","age","gender","years_studying_spanish","current_class","university","other_language_study","other_languages","prompt","rating","question_type"
"246",8,1,"",1,"","",21,1,1,1,"NIU",2,"","spanish_favorite_class",2,"least_affected_questions"
"247",8,1,"",1,"","",21,1,1,1,"NIU",2,"","worldview",1,"semi_affected_questions"
"248",8,1,"",1,"","",21,1,1,1,"NIU",2,"","acceptable_mo2lingualism",2,NA
"249",8,1,"",1,"","",21,1,1,1,"NIU",2,"","learn_2t_abroad",3,NA
"250",8,1,"",1,"","",21,1,1,1,"NIU",2,"","multilingualism_asset",1,"directly_affected_questions"
"251",8,1,"",1,"","",21,1,1,1,"NIU",2,"","schools_teach",1,"directly_affected_questions"
"252",8,1,"",1,"","",21,1,1,1,"NIU",2,"","connect_with_people",1,"directly_affected_questions"
"253",8,1,"",1,"","",21,1,1,1,"NIU",2,"","future_career",3,"directly_affected_questions"
"254",8,1,"",1,"","",21,1,1,1,"NIU",2,"","effort",1,"directly_affected_questions"
"255",8,1,"",1,"","",21,1,1,1,"NIU",2,"","become_bilingual.1",3,NA
"256",8,1,"",1,"","",21,1,1,1,"NIU",2,"","family_languages",2,NA
"257",9,1,"",1,"","",20,2,0,1,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"258",9,1,"",1,"","",20,2,0,1,"UW",2,"","boring_spanish_class",5,"semi_affected_questions"
"259",9,1,"",1,"","",20,2,0,1,"UW",2,"","interesting_spanish_cultures",4,"semi_affected_questions"
"260",9,1,"",1,"","",20,2,0,1,"UW",2,"","interesting_studying_languages",5,"semi_affected_questions"
"261",9,1,"",1,"","",20,2,0,1,"UW",2,"","difficult_classroom_learning",3,"least_affected_questions"
"262",9,1,"",1,"","",20,2,0,1,"UW",2,"","valuable",5,"most_interested_qs"
"263",9,1,"",1,"","",20,2,0,1,"UW",2,"","no_accent",5,"most_interested_qs"
"264",9,1,"",1,"","",20,2,0,1,"UW",2,"","important_spanish",5,"most_interested_qs"
"265",9,1,"",1,"","",20,2,0,1,"UW",2,"","beautiful",3,"semi_affected_questions"
"266",9,1,"",1,"","",20,2,0,1,"UW",2,"","codeswitch_rude",1,"most_interested_qs"
"267",9,1,"",1,"","",20,2,0,1,"UW",2,"","smarter_two_languages",5,"semi_affected_questions"
"268",9,1,"",1,"","",20,2,0,1,"UW",2,"","started_younger",5,"semi_affected_questions"
"269",9,1,"",1,"","",20,2,0,1,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"270",9,1,"",1,"","",20,2,0,1,"UW",2,"","admire_multilinguals",4,"semi_affected_questions"
"271",9,1,"",1,"","",20,2,0,1,"UW",2,"","like_langauges",5,"semi_affected_questions"
"272",9,1,"",1,"","",20,2,0,1,"UW",2,"","interest_languages",5,"semi_affected_questions"
"273",9,1,"",1,"","",20,2,0,1,"UW",2,"","like_spanish",5,"semi_affected_questions"
"274",9,1,"",1,"","",20,2,0,1,"UW",2,"","like_hearing_spanish",4,"semi_affected_questions"
"275",9,1,"",1,"","",20,2,0,1,"UW",2,"","communicating_spanish_speakers",2,"semi_affected_questions"
"276",9,1,"",1,"","",20,2,0,1,"UW",2,"","excited_spanish_class",5,"least_affected_questions"
"277",9,1,"",1,"","",20,2,0,1,"UW",2,"","outside_engagement",5,"least_affected_questions"
"278",9,1,"",1,"","",20,2,0,1,"UW",2,"","worldview",2,"semi_affected_questions"
"279",9,1,"",1,"","",20,2,0,1,"UW",2,"","acceptable_mo2lingualism",2,NA
"280",9,1,"",1,"","",20,2,0,1,"UW",2,"","learn_2t_abroad",1,NA
"281",9,1,"",1,"","",20,2,0,1,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"282",9,1,"",1,"","",20,2,0,1,"UW",2,"","schools_teach",1,"directly_affected_questions"
"283",9,1,"",1,"","",20,2,0,1,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"284",9,1,"",1,"","",20,2,0,1,"UW",2,"","future_career",1,"directly_affected_questions"
"285",9,1,"",1,"","",20,2,0,1,"UW",2,"","effort",1,"directly_affected_questions"
"286",9,1,"",1,"","",20,2,0,1,"UW",2,"","become_bilingual.1",1,NA
"287",9,1,"",1,"","",20,2,0,1,"UW",2,"","family_languages",2,NA
"288",10,1,"",1,"","",21,2,2,1,"UW",2,"","fun_studying_languages",1,"semi_affected_questions"
"289",10,1,"",1,"","",21,2,2,1,"UW",2,"","boring_spanish_class",4,"semi_affected_questions"
"290",10,1,"",1,"","",21,2,2,1,"UW",2,"","interesting_spanish_cultures",2,"semi_affected_questions"
"291",10,1,"",1,"","",21,2,2,1,"UW",2,"","interesting_studying_languages",2,"semi_affected_questions"
"292",10,1,"",1,"","",21,2,2,1,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"293",10,1,"",1,"","",21,2,2,1,"UW",2,"","valuable",3,"most_interested_qs"
"294",10,1,"",1,"","",21,2,2,1,"UW",2,"","no_accent",5,"most_interested_qs"
"295",10,1,"",1,"","",21,2,2,1,"UW",2,"","important_spanish",2,"most_interested_qs"
"296",10,1,"",1,"","",21,2,2,1,"UW",2,"","beautiful",2,"semi_affected_questions"
"297",10,1,"",1,"","",21,2,2,1,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"298",10,1,"",1,"","",21,2,2,1,"UW",2,"","smarter_two_languages",2,"semi_affected_questions"
"299",10,1,"",1,"","",21,2,2,1,"UW",2,"","started_younger",3,"semi_affected_questions"
"300",10,1,"",1,"","",21,2,2,1,"UW",2,"","become_bilingual",4,"directly_affected_questions"
"301",10,1,"",1,"","",21,2,2,1,"UW",2,"","admire_multilinguals",3,"semi_affected_questions"
"302",10,1,"",1,"","",21,2,2,1,"UW",2,"","like_langauges",2,"semi_affected_questions"
"303",10,1,"",1,"","",21,2,2,1,"UW",2,"","interest_languages",3,"semi_affected_questions"
"304",10,1,"",1,"","",21,2,2,1,"UW",2,"","like_spanish",3,"semi_affected_questions"
"305",10,1,"",1,"","",21,2,2,1,"UW",2,"","like_hearing_spanish",3,"semi_affected_questions"
"306",10,1,"",1,"","",21,2,2,1,"UW",2,"","communicating_spanish_speakers",2,"semi_affected_questions"
"307",10,1,"",1,"","",21,2,2,1,"UW",2,"","excited_spanish_class",2,"least_affected_questions"
"308",10,1,"",1,"","",21,2,2,1,"UW",2,"","outside_engagement",3,"least_affected_questions"
"309",10,1,"",1,"","",21,2,2,1,"UW",2,"","spanish_favorite_class",3,"least_affected_questions"
"310",10,1,"",1,"","",21,2,2,1,"UW",2,"","worldview",3,"semi_affected_questions"
"311",10,1,"",1,"","",21,2,2,1,"UW",2,"","acceptable_mo2lingualism",2,NA
"312",10,1,"",1,"","",21,2,2,1,"UW",2,"","learn_2t_abroad",3,NA
"313",10,1,"",1,"","",21,2,2,1,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"314",10,1,"",1,"","",21,2,2,1,"UW",2,"","schools_teach",3,"directly_affected_questions"
"315",10,1,"",1,"","",21,2,2,1,"UW",2,"","connect_with_people",3,"directly_affected_questions"
"316",10,1,"",1,"","",21,2,2,1,"UW",2,"","future_career",1,"directly_affected_questions"
"317",10,1,"",1,"","",21,2,2,1,"UW",2,"","effort",4,"directly_affected_questions"
"318",10,1,"",1,"","",21,2,2,1,"UW",2,"","become_bilingual.1",1,NA
"319",10,1,"",1,"","",21,2,2,1,"UW",2,"","family_languages",2,NA
"320",11,1,"",1,"","",18,1,2,1,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"321",11,1,"",1,"","",18,1,2,1,"UW",2,"","boring_spanish_class",4,"semi_affected_questions"
"322",11,1,"",1,"","",18,1,2,1,"UW",2,"","interesting_spanish_cultures",3,"semi_affected_questions"
"323",11,1,"",1,"","",18,1,2,1,"UW",2,"","interesting_studying_languages",3,"semi_affected_questions"
"324",11,1,"",1,"","",18,1,2,1,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"325",11,1,"",1,"","",18,1,2,1,"UW",2,"","valuable",5,"most_interested_qs"
"326",11,1,"",1,"","",18,1,2,1,"UW",2,"","no_accent",4,"most_interested_qs"
"327",11,1,"",1,"","",18,1,2,1,"UW",2,"","important_spanish",4,"most_interested_qs"
"328",11,1,"",1,"","",18,1,2,1,"UW",2,"","beautiful",4,"semi_affected_questions"
"329",11,1,"",1,"","",18,1,2,1,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"330",11,1,"",1,"","",18,1,2,1,"UW",2,"","smarter_two_languages",4,"semi_affected_questions"
"331",11,1,"",1,"","",18,1,2,1,"UW",2,"","started_younger",4,"semi_affected_questions"
"332",11,1,"",1,"","",18,1,2,1,"UW",2,"","become_bilingual",4,"directly_affected_questions"
"333",11,1,"",1,"","",18,1,2,1,"UW",2,"","admire_multilinguals",4,"semi_affected_questions"
"334",11,1,"",1,"","",18,1,2,1,"UW",2,"","like_langauges",3,"semi_affected_questions"
"335",11,1,"",1,"","",18,1,2,1,"UW",2,"","interest_languages",4,"semi_affected_questions"
"336",11,1,"",1,"","",18,1,2,1,"UW",2,"","like_spanish",3,"semi_affected_questions"
"337",11,1,"",1,"","",18,1,2,1,"UW",2,"","like_hearing_spanish",4,"semi_affected_questions"
"338",11,1,"",1,"","",18,1,2,1,"UW",2,"","communicating_spanish_speakers",4,"semi_affected_questions"
"339",11,1,"",1,"","",18,1,2,1,"UW",2,"","excited_spanish_class",3,"least_affected_questions"
"340",11,1,"",1,"","",18,1,2,1,"UW",2,"","outside_engagement",4,"least_affected_questions"
"341",11,1,"",1,"","",18,1,2,1,"UW",2,"","spanish_favorite_class",3,"least_affected_questions"
"342",11,1,"",1,"","",18,1,2,1,"UW",2,"","worldview",4,"semi_affected_questions"
"343",11,1,"",1,"","",18,1,2,1,"UW",2,"","acceptable_mo2lingualism",2,NA
"344",11,1,"",1,"","",18,1,2,1,"UW",2,"","learn_2t_abroad",4,NA
"345",11,1,"",1,"","",18,1,2,1,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"346",11,1,"",1,"","",18,1,2,1,"UW",2,"","schools_teach",1,"directly_affected_questions"
"347",11,1,"",1,"","",18,1,2,1,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"348",11,1,"",1,"","",18,1,2,1,"UW",2,"","future_career",1,"directly_affected_questions"
"349",11,1,"",1,"","",18,1,2,1,"UW",2,"","effort",1,"directly_affected_questions"
"350",11,1,"",1,"","",18,1,2,1,"UW",2,"","become_bilingual.1",1,NA
"351",11,1,"",1,"","",18,1,2,1,"UW",2,"","family_languages",2,NA
"352",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","fun_studying_languages",3,"semi_affected_questions"
"353",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","boring_spanish_class",5,"semi_affected_questions"
"354",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","interesting_spanish_cultures",2,"semi_affected_questions"
"355",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","interesting_studying_languages",3,"semi_affected_questions"
"356",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","difficult_classroom_learning",4,"least_affected_questions"
"357",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","valuable",2,"most_interested_qs"
"358",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","no_accent",4,"most_interested_qs"
"359",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","important_spanish",3,"most_interested_qs"
"360",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","beautiful",3,"semi_affected_questions"
"361",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","codeswitch_rude",5,"most_interested_qs"
"362",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","smarter_two_languages",3,"semi_affected_questions"
"363",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","started_younger",3,"semi_affected_questions"
"364",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","become_bilingual",5,"directly_affected_questions"
"365",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","admire_multilinguals",2,"semi_affected_questions"
"366",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","like_langauges",4,"semi_affected_questions"
"367",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","interest_languages",4,"semi_affected_questions"
"368",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","like_spanish",4,"semi_affected_questions"
"369",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","like_hearing_spanish",3,"semi_affected_questions"
"370",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","communicating_spanish_speakers",3,"semi_affected_questions"
"371",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","excited_spanish_class",4,"least_affected_questions"
"372",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","outside_engagement",3,"least_affected_questions"
"373",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","spanish_favorite_class",4,"least_affected_questions"
"374",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","worldview",2,"semi_affected_questions"
"375",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","acceptable_mo2lingualism",2,NA
"376",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","learn_2t_abroad",3,NA
"377",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","multilingualism_asset",1,"directly_affected_questions"
"378",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","schools_teach",2,"directly_affected_questions"
"379",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","connect_with_people",2,"directly_affected_questions"
"380",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","future_career",3,"directly_affected_questions"
"381",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","effort",1,"directly_affected_questions"
"382",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","become_bilingual.1",1,NA
"383",12,2,"",1.5,"TL","",21,2,1,1,"UW",1,"FR, HN, TL","family_languages",1,NA
"384",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","fun_studying_languages",5,"semi_affected_questions"
"385",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","boring_spanish_class",5,"semi_affected_questions"
"386",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","interesting_spanish_cultures",5,"semi_affected_questions"
"387",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","interesting_studying_languages",5,"semi_affected_questions"
"388",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","difficult_classroom_learning",5,"least_affected_questions"
"389",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","valuable",5,"most_interested_qs"
"390",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","no_accent",5,"most_interested_qs"
"391",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","important_spanish",5,"most_interested_qs"
"392",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","beautiful",5,"semi_affected_questions"
"393",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","codeswitch_rude",2,"most_interested_qs"
"394",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","smarter_two_languages",5,"semi_affected_questions"
"395",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","started_younger",5,"semi_affected_questions"
"396",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","become_bilingual",5,"directly_affected_questions"
"397",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","admire_multilinguals",5,"semi_affected_questions"
"398",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","like_langauges",5,"semi_affected_questions"
"399",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","interest_languages",5,"semi_affected_questions"
"400",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","like_spanish",5,"semi_affected_questions"
"401",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","like_hearing_spanish",5,"semi_affected_questions"
"402",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","communicating_spanish_speakers",4,"semi_affected_questions"
"403",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","excited_spanish_class",5,"least_affected_questions"
"404",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","outside_engagement",5,"least_affected_questions"
"405",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","spanish_favorite_class",5,"least_affected_questions"
"406",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","worldview",1,"semi_affected_questions"
"407",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","acceptable_mo2lingualism",4,NA
"408",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","learn_2t_abroad",1,NA
"409",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","multilingualism_asset",1,"directly_affected_questions"
"410",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","schools_teach",1,"directly_affected_questions"
"411",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","connect_with_people",1,"directly_affected_questions"
"412",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","future_career",1,"directly_affected_questions"
"413",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","effort",1,"directly_affected_questions"
"414",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","become_bilingual.1",1,NA
"415",13,2,"PO",2,"","PO",20,2,1,1,"UW",1,"EN","family_languages",1,NA
"416",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","fun_studying_languages",3,"semi_affected_questions"
"417",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","boring_spanish_class",4,"semi_affected_questions"
"418",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","interesting_spanish_cultures",3,"semi_affected_questions"
"419",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","interesting_studying_languages",4,"semi_affected_questions"
"420",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","difficult_classroom_learning",2,"least_affected_questions"
"421",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","valuable",5,"most_interested_qs"
"422",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","no_accent",4,"most_interested_qs"
"423",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","important_spanish",5,"most_interested_qs"
"424",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","beautiful",2,"semi_affected_questions"
"425",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","codeswitch_rude",5,"most_interested_qs"
"426",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","smarter_two_languages",5,"semi_affected_questions"
"427",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","started_younger",4,"semi_affected_questions"
"428",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","become_bilingual",5,"directly_affected_questions"
"429",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","admire_multilinguals",5,"semi_affected_questions"
"430",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","like_langauges",4,"semi_affected_questions"
"431",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","interest_languages",5,"semi_affected_questions"
"432",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","like_spanish",2,"semi_affected_questions"
"433",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","like_hearing_spanish",3,"semi_affected_questions"
"434",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","communicating_spanish_speakers",2,"semi_affected_questions"
"435",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","excited_spanish_class",2,"least_affected_questions"
"436",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","outside_engagement",1,"least_affected_questions"
"437",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","spanish_favorite_class",1,"least_affected_questions"
"438",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","worldview",4,"semi_affected_questions"
"439",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","acceptable_mo2lingualism",4,NA
"440",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","learn_2t_abroad",1,NA
"441",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","multilingualism_asset",1,"directly_affected_questions"
"442",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","schools_teach",1,"directly_affected_questions"
"443",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","connect_with_people",1,"directly_affected_questions"
"444",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","future_career",1,"directly_affected_questions"
"445",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","effort",1,"directly_affected_questions"
"446",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","become_bilingual.1",1,NA
"447",14,2,"",1,"","",19,1,3,1,"NIU",1,"ASL","family_languages",2,NA
"448",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","fun_studying_languages",3,"semi_affected_questions"
"449",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","boring_spanish_class",5,"semi_affected_questions"
"450",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","interesting_spanish_cultures",5,"semi_affected_questions"
"451",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","interesting_studying_languages",4,"semi_affected_questions"
"452",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","difficult_classroom_learning",4,"least_affected_questions"
"453",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","valuable",5,"most_interested_qs"
"454",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","no_accent",3,"most_interested_qs"
"455",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","important_spanish",5,"most_interested_qs"
"456",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","beautiful",2,"semi_affected_questions"
"457",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","codeswitch_rude",5,"most_interested_qs"
"458",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","smarter_two_languages",5,"semi_affected_questions"
"459",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","started_younger",5,"semi_affected_questions"
"460",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","become_bilingual",5,"directly_affected_questions"
"461",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","admire_multilinguals",5,"semi_affected_questions"
"462",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","like_langauges",3,"semi_affected_questions"
"463",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","interest_languages",4,"semi_affected_questions"
"464",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","like_spanish",4,"semi_affected_questions"
"465",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","like_hearing_spanish",5,"semi_affected_questions"
"466",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","communicating_spanish_speakers",4,"semi_affected_questions"
"467",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","excited_spanish_class",4,"least_affected_questions"
"468",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","outside_engagement",3,"least_affected_questions"
"469",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","spanish_favorite_class",5,"least_affected_questions"
"470",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","worldview",1,"semi_affected_questions"
"471",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","acceptable_mo2lingualism",1,NA
"472",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","learn_2t_abroad",1,NA
"473",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","multilingualism_asset",1,"directly_affected_questions"
"474",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","schools_teach",1,"directly_affected_questions"
"475",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","connect_with_people",1,"directly_affected_questions"
"476",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","future_career",1,"directly_affected_questions"
"477",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","effort",1,"directly_affected_questions"
"478",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","become_bilingual.1",3,NA
"479",15,2,"",1,"","",21,1,0,1,"UW",1,"FR","family_languages",2,NA
"480",16,2,"",1,"","",33,1,1,1,"NIU",2,"","fun_studying_languages",2,"semi_affected_questions"
"481",16,2,"",1,"","",33,1,1,1,"NIU",2,"","boring_spanish_class",5,"semi_affected_questions"
"482",16,2,"",1,"","",33,1,1,1,"NIU",2,"","interesting_spanish_cultures",3,"semi_affected_questions"
"483",16,2,"",1,"","",33,1,1,1,"NIU",2,"","interesting_studying_languages",2,"semi_affected_questions"
"484",16,2,"",1,"","",33,1,1,1,"NIU",2,"","difficult_classroom_learning",3,"least_affected_questions"
"485",16,2,"",1,"","",33,1,1,1,"NIU",2,"","valuable",5,"most_interested_qs"
"486",16,2,"",1,"","",33,1,1,1,"NIU",2,"","no_accent",5,"most_interested_qs"
"487",16,2,"",1,"","",33,1,1,1,"NIU",2,"","important_spanish",4,"most_interested_qs"
"488",16,2,"",1,"","",33,1,1,1,"NIU",2,"","beautiful",3,"semi_affected_questions"
"489",16,2,"",1,"","",33,1,1,1,"NIU",2,"","codeswitch_rude",3,"most_interested_qs"
"490",16,2,"",1,"","",33,1,1,1,"NIU",2,"","smarter_two_languages",4,"semi_affected_questions"
"491",16,2,"",1,"","",33,1,1,1,"NIU",2,"","started_younger",4,"semi_affected_questions"
"492",16,2,"",1,"","",33,1,1,1,"NIU",2,"","become_bilingual",3,"directly_affected_questions"
"493",16,2,"",1,"","",33,1,1,1,"NIU",2,"","admire_multilinguals",4,"semi_affected_questions"
"494",16,2,"",1,"","",33,1,1,1,"NIU",2,"","like_langauges",3,"semi_affected_questions"
